corename,latitude,longitude,wdepth,sdepth,mgca,clean,size_lower,size_upper,omega,pH,t_annual,s_annual,t_seasonal,s_seasonal,grid_lat,grid_lon,include,species,reference1,reference2,reference_link1,reference_link2,omega_inv_sq,clean_method
LCD-03-PD1,63.366,-16.628,240,0.25,0.97,1,255,355,2.700624228,8.139286995,9.163809776,35.17548752,9.163815856,35.1754481,63.5,-15.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.137110805,reductive
LCD-03-PD2,63.366,-16.628,240,0.25,1.03,1,255,355,2.700624228,8.139286995,9.163809776,35.17548752,9.163815856,35.1754481,63.5,-15.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.137110805,reductive
LCD-03-PD3,63.366,-16.628,240,0.25,1.04,1,255,355,2.700624228,8.139286995,9.163809776,35.17548752,9.163815856,35.1754481,63.5,-15.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.137110805,reductive
LCD-03-PD4,63.366,-16.628,240,0.25,1.08,1,255,355,2.700624228,8.139286995,9.163809776,35.17548752,9.163815856,35.1754481,63.5,-15.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.137110805,reductive
LCD-03-PD5,63.366,-16.628,240,0.25,1.04,1,255,355,2.700624228,8.139286995,9.163809776,35.17548752,9.163815856,35.1754481,63.5,-15.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.137110805,reductive
LCD-03-PD6,63.366,-16.628,240,0.25,1.01,1,255,355,2.700624228,8.139286995,9.163809776,35.17548752,9.163815856,35.1754481,63.5,-15.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.137110805,reductive
LCD-03-PD7,63.366,-16.628,240,0.25,0.98,1,255,355,2.700624228,8.139286995,9.163809776,35.17548752,9.163815856,35.1754481,63.5,-15.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.137110805,reductive
LCD-03-PD8,63.366,-16.628,240,0.25,1.1,1,255,355,2.700624228,8.139286995,9.163809776,35.17548752,9.163815856,35.1754481,63.5,-15.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.137110805,reductive
LCD-03-PD9,63.366,-16.628,240,0.25,1.14,1,255,355,2.700624228,8.139286995,9.163809776,35.17548752,9.163815856,35.1754481,63.5,-15.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.137110805,reductive
LCD-06-2,63.23823333,-22.56141667,315,0.25,1,1,255,355,2.809004784,8.103827477,9.058199883,35.23001099,9.058205922,35.2300415,63.5,-22.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.126734554,reductive
LCD-06-5,63.23823333,-22.56141667,315,0.25,0.91,1,150,255,2.809004784,8.103827477,9.058199883,35.23001099,9.058205922,35.2300415,63.5,-22.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.126734554,reductive
LCD-07-2,61.49855,-24.17225,1628,0.25,1.08,1,255,355,1.762743711,8.103627205,8.947199821,35.13731003,8.947195808,35.13734214,61.5,-24.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.321826389,reductive
LCD-07-5,61.49855,-24.17225,1628,0.25,1.02,1,150,255,1.762743711,8.103627205,8.947199821,35.13731003,8.947195808,35.13734214,61.5,-24.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.321826389,reductive
LCD-07a,61.49855,-24.17225,1628,0.25,1.06,1,255,355,1.762743711,8.103627205,8.947199821,35.13731003,8.947195808,35.13734214,61.5,-24.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.321826389,reductive
LCD-07c,61.49855,-24.17225,1628,0.25,1.1,1,255,355,1.762743711,8.103627205,8.947199821,35.13731003,8.947195808,35.13734214,61.5,-24.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.321826389,reductive
LCD-07e,61.49855,-24.17225,1628,0.25,1.05,1,255,355,1.762743711,8.103627205,8.947199821,35.13731003,8.947195808,35.13734214,61.5,-24.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.321826389,reductive
LCD-07i,61.49855,-24.17225,1628,0.25,0.94,1,150,255,1.762743711,8.103627205,8.947199821,35.13731003,8.947195808,35.13734214,61.5,-24.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.321826389,reductive
LCD-07l,61.49855,-24.17225,1628,0.25,0.95,1,150,255,1.762743711,8.103627205,8.947199821,35.13731003,8.947195808,35.13734214,61.5,-24.5,1,incompta,Morley2017,,https://doi.org/10.1002/2017GC007111,,0.321826389,reductive
LV29-114-3,49.375667,152.877933,1762,0.5,0.76,0,125,250,0.840726733,8.201991081,3.985599995,32.86831284,3.985600008,32.86833477,49.5,152.5,1,pachy,Riethdorf2013,,http://doi.pangaea.de/10.1002/palo.20014,,1.414784476,non_reductive
M23235-1,78.87,1.39,2500,,0.9,0,150,212,1.423488975,8.192782402,1.013309956,34.27840042,1.013335018,34.27839915,78.5,1.5,1,pachy,Kozdon2009,,http://dx.doi.org/10.1029/2008GC002169,,0.493505258,non_reductive
